distance_km,hour_of_day,is_peak_hour,organ_priority_weight,eta_minutes
15.312,4,0,1.0,41.82
13.991,18,1,1.0,52.53
627.726,21,1,0.3,140.76
134.197,11,1,1.0,113.0
1561.513,23,0,0.3,282.86
505.455,23,0,0.7,141.62
21.019,17,1,0.7,74.88
1750.926,20,1,0.7,281.64
14.249,1,0,0.7,45.29
18.848,4,0,1.0,50.81
10.945,11,1,1.0,46.85
21.452,17,1,1.0,76.09
24.934,17,1,0.3,107.42
18.032,18,1,0.9,55.68
1967.511,14,0,0.9,287.77
17.063,21,1,1.0,69.45
13.04,0,0,0.9,37.58
602.881,23,0,0.3,135.29
1898.001,20,1,0.3,302.46
26.121,20,1,0.7,89.08
1.886,16,0,0.9,14.54
19.702,14,0,0.7,58.58
1082.287,18,1,1.0,204.86
5.676,6,0,0.7,23.96
26.958,1,0,0.7,70.27
1170.499,14,0,0.7,234.85
14.901,7,0,0.3,42.42
16.559,23,0,1.0,46.29
1610.021,12,0,0.7,282.16
26.361,2,0,0.7,61.42
1385.959,9,1,1.0,243.63
1378.575,1,0,0.9,210.66
158.619,9,1,0.7,88.5
23.799,5,0,1.0,61.78
1453.548,12,0,0.7,272.25
4.254,23,0,0.7,19.69
590.445,15,0,0.7,128.02
25.475,18,1,1.0,81.67
19.122,1,0,1.0,53.23
18.43,23,0,0.7,55.82
13.451,6,0,0.7,35.65
509.363,18,1,0.7,125.92
526.428,4,0,1.0,153.74
17.137,0,0,1.0,41.23
1161.697,18,1,0.7,205.73
1498.464,20,1,1.0,242.77
17.047,7,0,1.0,43.07
36.104,13,0,0.9,83.6
28.053,19,1,0.7,90.64
3.858,11,1,0.7,21.81
14.4,11,1,0.3,54.05
23.366,18,1,1.0,83.28
22.663,21,1,1.0,77.25
22.32,4,0,0.7,59.29
2.713,23,0,0.3,14.51
30.093,21,1,0.7,96.94
22.38,14,0,1.0,54.86
9.945,12,0,0.9,32.02
16.734,11,1,1.0,60.24
22.442,14,0,1.0,58.48
1581.242,11,1,0.9,247.2
14.711,11,1,1.0,53.37
8.822,8,1,0.3,40.28
1508.529,4,0,0.3,262.14
1923.692,11,1,0.7,313.12
861.619,14,0,0.7,199.54
1893.199,4,0,0.9,296.1
8.854,14,0,0.3,36.93
1761.382,12,0,0.7,281.47
18.648,2,0,0.9,48.36
19.804,17,1,1.0,63.62
10.192,12,0,1.0,28.96
549.39,8,1,0.7,147.69
19.944,11,1,1.0,69.76
20.939,9,1,0.7,85.14
6.622,11,1,0.7,38.78
8.743,20,1,0.3,36.38
17.493,0,0,0.7,45.48
29.872,4,0,1.0,68.8
967.643,8,1,0.7,182.77
36.588,4,0,1.0,85.14
17.753,10,1,0.7,60.99
6.183,14,0,1.0,23.22
12.724,14,0,0.7,35.09
26.972,4,0,0.7,65.29
7.854,5,0,1.0,25.29
16.621,16,0,1.0,41.42
18.478,11,1,0.9,72.97
897.073,4,0,0.7,209.7
21.166,0,0,1.0,53.57
1604.291,23,0,0.3,307.28
761.415,8,1,0.3,162.52
10.396,19,1,0.3,50.05
17.383,9,1,0.3,73.22
5.951,20,1,0.9,33.03
12.862,2,0,0.3,39.0
911.688,20,1,1.0,173.84
9.228,13,0,1.0,29.36
17.819,4,0,0.3,53.87
1199.979,18,1,0.9,217.64
15.002,7,0,1.0,43.39
2.701,9,1,0.7,22.92
21.765,14,0,0.3,61.68
22.991,9,1,0.3,83.74
22.444,3,0,1.0,50.52
423.126,16,0,0.9,138.38
871.034,22,0,0.7,180.91
24.282,10,1,0.7,87.49
822.32,5,0,0.9,188.62
10.983,9,1,0.3,56.5
1580.081,1,0,0.7,289.93
21.941,16,0,1.0,45.01
14.739,12,0,0.7,41.23
503.47,11,1,0.3,149.75
25.236,3,0,0.7,66.87
905.304,17,1,1.0,155.37
30.494,15,0,0.7,75.61
23.05,21,1,0.7,77.6
1914.293,4,0,1.0,269.03
27.011,10,1,0.7,91.4
22.531,20,1,0.7,87.81
18.693,13,0,0.7,43.78
23.837,20,1,1.0,82.6
553.382,18,1,0.3,169.95
18.208,21,1,0.3,64.94
17.254,7,0,0.7,44.64
8.074,2,0,0.9,29.77
929.104,21,1,0.3,236.08
1450.525,21,1,1.0,224.63
20.555,16,0,0.7,47.91
855.753,0,0,1.0,197.55
1556.785,9,1,0.9,285.2
6.589,5,0,0.7,21.7
1166.76,11,1,1.0,185.09
436.447,21,1,1.0,136.65
29.011,22,0,0.9,68.0
12.178,8,1,0.7,42.58
23.168,5,0,0.3,62.42
12.393,23,0,0.9,31.95
8.741,3,0,1.0,28.29
25.611,2,0,0.3,68.96
8.12,9,1,0.7,35.78
19.223,15,0,0.7,55.07
23.968,4,0,0.7,57.01
22.917,1,0,0.7,61.05
35.191,8,1,1.0,108.92
21.276,15,0,0.3,56.11
13.787,9,1,1.0,56.95
13.86,23,0,1.0,39.3
1233.257,21,1,0.3,228.03
598.663,5,0,1.0,133.07
7.086,14,0,0.7,23.46
1980.592,2,0,0.3,339.88
9.652,10,1,0.3,40.36
1443.709,20,1,0.9,249.32
2088.183,9,1,0.3,305.36
25.729,14,0,0.3,68.29
11.556,22,0,0.7,36.04
27.57,10,1,1.0,91.8
443.433,4,0,0.3,134.73
1365.461,0,0,1.0,233.97
14.669,13,0,0.7,45.85
22.11,2,0,0.9,56.93
12.718,7,0,0.3,40.99
26.978,21,1,0.7,93.05
1363.921,11,1,1.0,244.92
17.317,23,0,1.0,39.66
6.345,22,0,1.0,28.53
14.945,0,0,0.7,46.05
10.535,17,1,0.7,48.92
954.673,8,1,0.7,212.87
29.83,20,1,0.3,110.05
4.928,20,1,1.0,28.6
232.893,0,0,0.3,110.26
1316.531,5,0,0.7,256.24
17.559,0,0,1.0,48.91
19.58,19,1,1.0,70.88
14.928,13,0,0.7,40.94
10.793,9,1,1.0,45.73
1541.086,11,1,1.0,249.62
1556.587,1,0,0.3,273.27
20.166,18,1,0.7,75.1
27.117,16,0,0.3,71.6
14.808,12,0,1.0,39.1
6.452,1,0,0.3,24.66
151.311,4,0,0.9,100.56
25.108,12,0,0.3,58.85
1539.045,12,0,1.0,234.96
25.733,23,0,1.0,67.06
23.143,12,0,1.0,58.56
24.625,0,0,1.0,53.08
23.463,14,0,0.9,53.46
1150.296,3,0,0.9,218.98
26.568,10,1,0.3,102.68
25.935,8,1,0.3,98.2
13.909,20,1,0.3,54.76
9.934,16,0,1.0,33.81
14.058,9,1,0.7,51.91
821.459,19,1,0.7,155.82
959.482,9,1,0.7,175.92
28.675,22,0,0.7,73.81
1313.684,9,1,1.0,262.51
13.953,8,1,0.3,55.51
1089.295,10,1,0.9,168.6
27.431,0,0,0.3,72.52
20.125,19,1,1.0,67.11
7.175,0,0,0.7,22.83
10.408,11,1,1.0,46.62
10.861,4,0,0.3,41.41
6.278,21,1,0.9,32.16
1455.331,3,0,0.7,256.59
13.593,0,0,0.3,37.74
20.739,12,0,0.9,49.76
11.446,1,0,0.3,46.12
445.054,12,0,0.9,108.86
1230.186,15,0,1.0,221.7
33.287,13,0,0.7,79.3
848.108,22,0,1.0,180.13
5.159,10,1,1.0,28.91
911.689,1,0,0.7,182.97
7.743,7,0,0.9,22.9
18.435,13,0,0.7,45.74
14.458,4,0,0.3,40.14
19.326,23,0,0.3,55.04
21.805,10,1,0.7,85.62
1933.166,21,1,0.9,286.53
22.916,21,1,1.0,92.51
23.03,9,1,1.0,77.91
15.266,2,0,0.7,39.81
1153.188,13,0,1.0,181.58
15.394,21,1,1.0,52.24
14.702,13,0,0.3,44.94
20.441,13,0,0.7,50.26
16.015,22,0,0.7,49.2
7.597,6,0,0.9,26.66
15.016,10,1,0.3,61.27
13.797,21,1,0.7,53.28
32.26,16,0,0.7,81.4
10.248,18,1,0.3,49.97
17.432,11,1,0.7,62.45
25.175,3,0,0.9,55.66
947.637,17,1,0.9,198.72
11.578,23,0,1.0,32.35
10.151,0,0,0.9,31.56
1223.976,13,0,0.7,197.97
1745.677,11,1,1.0,254.47
16.455,2,0,1.0,40.24
841.433,4,0,0.3,181.44
130.072,5,0,0.9,104.4
21.798,2,0,0.7,48.49
13.143,1,0,1.0,34.67
26.241,6,0,1.0,60.2
19.514,22,0,0.7,44.53
2298.272,6,0,0.3,428.77
12.309,9,1,0.9,43.58
7.15,21,1,0.9,36.74
439.174,2,0,1.0,114.28
9.52,5,0,1.0,29.05
22.702,10,1,0.7,78.72
16.154,4,0,0.9,41.35
16.713,7,0,0.3,48.66
24.308,15,0,1.0,51.47
1757.164,18,1,0.7,269.26
18.168,12,0,1.0,51.67
5.418,10,1,1.0,33.32
1087.609,11,1,0.7,209.76
22.688,22,0,1.0,57.73
27.857,1,0,0.7,63.13
11.935,16,0,1.0,37.6
6.164,7,0,0.9,22.84
11.036,15,0,1.0,33.26
4.913,14,0,0.3,25.69
23.275,7,0,0.7,65.89
16.338,15,0,0.7,47.67
15.802,0,0,0.9,39.14
17.448,23,0,1.0,47.32
523.794,2,0,1.0,125.65
25.212,14,0,1.0,53.95
9.625,2,0,1.0,28.39
2.099,23,0,1.0,16.91
29.077,4,0,1.0,58.05
6.948,20,1,0.7,30.47
11.367,5,0,0.7,29.58
14.559,2,0,1.0,43.21
31.313,6,0,0.9,73.76
24.462,23,0,1.0,54.92
20.348,17,1,0.7,78.16
8.002,22,0,0.3,27.07
29.428,16,0,1.0,69.95
1617.002,17,1,0.7,290.82
17.621,1,0,0.7,48.75
1886.347,14,0,0.9,265.98
441.571,6,0,0.9,114.81
10.873,16,0,1.0,30.45
10.254,6,0,0.7,32.39
10.172,23,0,0.9,31.51
26.23,0,0,0.3,65.94
23.829,10,1,0.7,84.54
23.71,23,0,0.3,70.87
17.953,1,0,1.0,46.04
1879.617,22,0,0.9,322.33
288.412,12,0,0.3,141.92
877.464,19,1,0.7,202.65
12.678,3,0,0.9,38.57
4.362,22,0,1.0,25.37
431.255,19,1,0.7,138.56
29.816,23,0,0.9,65.5
38.689,21,1,0.7,124.15
18.013,1,0,1.0,47.78
9.643,0,0,0.7,28.77
542.134,1,0,0.3,159.61
1349.63,23,0,0.3,243.63
7.336,21,1,0.9,40.41
12.55,0,0,0.9,34.81
4.142,16,0,1.0,18.5
9.225,21,1,0.7,40.2
18.283,1,0,0.9,46.39
590.152,13,0,0.3,179.3
17.026,0,0,0.7,47.94
20.024,4,0,1.0,43.74
884.154,16,0,0.9,152.89
18.172,11,1,0.9,64.77
2309.569,9,1,0.7,336.51
1570.524,5,0,1.0,250.34
18.821,20,1,1.0,64.12
15.775,1,0,0.7,38.91
24.981,15,0,0.7,62.01
28.019,1,0,0.7,62.27
24.347,4,0,0.7,65.35
28.137,21,1,1.0,89.95
24.129,19,1,0.3,95.14
581.376,11,1,1.0,160.29
1384.961,23,0,0.7,234.94
14.714,17,1,0.9,61.94
27.588,12,0,0.7,59.03
15.695,8,1,0.3,73.69
11.461,16,0,0.9,37.46
17.451,10,1,0.7,70.02
1999.648,18,1,1.0,302.3
539.453,14,0,0.9,162.54
1352.504,22,0,1.0,207.94
11.791,4,0,0.3,40.65
2.912,14,0,0.7,23.87
13.812,1,0,0.7,35.93
8.708,4,0,1.0,25.34
24.951,14,0,0.7,66.1
1254.644,2,0,0.3,220.3
31.31,11,1,0.7,94.6
19.419,20,1,1.0,70.77
21.471,9,1,0.3,93.76
10.264,16,0,1.0,34.11
13.079,13,0,0.3,47.32
9.51,9,1,0.7,45.11
24.685,8,1,0.7,75.19
7.568,19,1,0.7,37.49
242.231,12,0,0.7,128.62
451.47,13,0,0.7,159.07
453.944,23,0,0.7,116.83
918.902,4,0,0.7,170.2
8.413,6,0,0.9,31.8
556.398,4,0,0.3,159.13
24.026,17,1,0.7,87.84
2.593,22,0,0.3,14.9
21.132,22,0,0.7,56.19
11.875,5,0,0.7,38.08
28.516,12,0,1.0,69.76
2001.218,10,1,0.9,286.76
2073.92,7,0,1.0,330.25
1573.594,11,1,0.3,294.47
19.412,20,1,1.0,60.95
28.602,15,0,1.0,62.58
19.753,7,0,0.9,47.27
15.908,3,0,1.0,38.71
29.038,15,0,0.7,70.37
10.617,5,0,1.0,24.81
25.211,15,0,1.0,60.47
20.622,10,1,1.0,76.81
7.578,3,0,0.9,33.07
10.003,23,0,0.3,31.45
11.343,14,0,0.7,36.98
25.27,0,0,0.7,66.14
17.938,8,1,0.7,72.49
2002.849,19,1,0.9,304.54
549.613,3,0,1.0,141.61
26.145,4,0,0.7,54.13
21.041,9,1,1.0,75.93
16.013,21,1,1.0,56.73
27.116,2,0,0.3,66.28
3.633,10,1,1.0,18.43
23.283,4,0,0.7,52.6
4.809,19,1,0.3,28.2
13.047,2,0,0.9,38.45
27.823,4,0,0.7,66.03
16.325,13,0,0.9,42.06
24.965,3,0,0.3,66.62
13.066,10,1,0.3,61.35
596.488,0,0,1.0,179.79
9.16,0,0,1.0,32.85
16.307,10,1,0.3,80.67
1168.305,17,1,1.0,204.66
22.139,18,1,1.0,68.32
1594.471,20,1,0.9,233.83
18.409,3,0,1.0,51.72
19.569,20,1,1.0,64.31
27.607,9,1,1.0,92.27
16.724,2,0,0.7,49.31
23.502,20,1,0.7,78.63
18.491,20,1,1.0,65.04
355.527,22,0,1.0,110.0
6.628,2,0,0.3,24.1
30.824,7,0,0.7,75.06
25.434,1,0,0.3,63.97
32.681,22,0,0.9,80.4
24.446,5,0,1.0,49.92
871.622,17,1,0.9,202.52
12.899,0,0,1.0,40.36
17.603,7,0,1.0,49.35
24.32,22,0,1.0,45.64
4.951,2,0,1.0,16.97
16.776,16,0,0.3,48.55
16.153,17,1,0.3,67.22
28.759,21,1,0.9,90.21
4.131,21,1,1.0,29.88
1035.595,10,1,0.7,215.23
131.144,0,0,0.7,85.71
9.12,4,0,0.9,26.78
1.443,19,1,1.0,21.26
7.557,14,0,1.0,25.84
19.702,6,0,0.9,52.17
28.072,17,1,0.9,98.98
28.021,2,0,0.3,69.8
1757.507,22,0,0.7,293.15
1140.871,20,1,0.9,196.82
1620.484,13,0,0.7,267.77
8.85,6,0,0.3,35.04
11.644,13,0,1.0,32.63
8.099,10,1,0.7,30.99
17.986,11,1,1.0,60.09
15.088,11,1,0.7,62.63
21.845,9,1,1.0,72.82
22.152,0,0,0.3,57.57
12.16,13,0,1.0,36.37
15.962,13,0,0.3,47.42
1197.962,2,0,1.0,232.38
31.847,12,0,0.7,82.16
31.108,8,1,0.3,121.52
26.688,9,1,0.7,94.08
1459.347,9,1,1.0,260.07
1054.159,5,0,0.9,184.58
9.601,13,0,0.9,33.34
5.419,8,1,1.0,26.58
4.2,19,1,0.7,24.36
892.553,2,0,0.9,177.7
15.636,19,1,1.0,59.14
7.17,4,0,0.7,23.45
1554.195,0,0,0.3,286.1
12.641,15,0,0.7,38.74
24.959,14,0,1.0,61.53
6.957,5,0,0.7,27.73
22.605,0,0,1.0,42.96
11.176,19,1,0.7,52.83
18.825,20,1,1.0,80.1
15.069,9,1,0.9,58.2
29.345,22,0,1.0,60.9
20.393,15,0,0.7,48.45
8.741,7,0,1.0,32.29
20.078,21,1,0.7,67.63
1172.986,20,1,0.9,213.08
21.928,14,0,1.0,51.29
1170.501,11,1,0.7,191.74
1905.318,7,0,1.0,270.65
1360.075,1,0,0.7,252.99
26.616,12,0,0.9,57.0
24.325,10,1,0.7,82.72
7.028,16,0,0.7,29.66
7.558,21,1,0.3,39.73
28.035,12,0,1.0,66.27
30.611,23,0,0.7,74.47
23.028,3,0,1.0,53.93
1071.281,12,0,0.7,186.92
8.387,15,0,1.0,33.28
37.007,6,0,0.3,93.9
1574.137,14,0,1.0,233.62
12.002,11,1,0.7,48.19
7.462,16,0,1.0,24.19
222.964,14,0,0.7,129.57
1332.425,20,1,1.0,265.0
18.531,6,0,0.3,56.68
17.529,18,1,0.3,61.89
1165.696,2,0,0.7,234.12
1308.659,10,1,1.0,231.74
507.313,9,1,1.0,154.39
9.553,12,0,1.0,33.0
1090.421,2,0,0.7,257.51
10.544,19,1,1.0,42.24
20.946,11,1,1.0,65.17
1626.607,9,1,1.0,249.02
11.327,13,0,0.7,38.41
14.839,14,0,1.0,34.61
21.589,11,1,1.0,68.58
21.634,6,0,0.9,55.24
945.336,3,0,0.7,206.91
11.104,9,1,1.0,46.44
5.172,17,1,0.3,30.45
33.105,1,0,0.7,82.13
6.379,8,1,1.0,37.03
972.83,10,1,0.7,197.81
1759.209,19,1,1.0,294.45
933.865,23,0,1.0,166.8
1463.891,16,0,0.7,277.16
10.426,2,0,0.7,30.69
13.555,12,0,1.0,42.18
2.485,1,0,1.0,14.04
25.89,10,1,0.3,87.33
2.018,8,1,0.9,15.48
8.155,17,1,1.0,29.45
5.563,4,0,0.3,22.06
515.515,5,0,0.9,138.58
1254.792,2,0,0.9,224.06
1364.003,3,0,0.7,214.36
13.126,23,0,1.0,38.76
1546.535,23,0,1.0,269.02
942.703,6,0,1.0,179.31
9.834,22,0,0.7,35.94
12.795,3,0,0.3,41.72
241.137,20,1,1.0,110.38
23.438,23,0,0.3,58.39
25.6,13,0,0.7,63.76
1985.565,9,1,1.0,240.24
1495.815,1,0,1.0,219.09
9.194,17,1,1.0,34.74
32.454,14,0,0.7,73.76
8.422,21,1,1.0,40.93
8.054,12,0,1.0,32.14
9.133,11,1,1.0,38.58
1352.646,20,1,0.7,229.04
14.032,12,0,0.7,31.42
17.817,13,0,1.0,50.46
516.38,5,0,0.9,120.31
15.869,2,0,0.3,40.11
23.321,15,0,1.0,57.53
1461.537,19,1,1.0,223.29
20.686,15,0,0.9,50.89
26.758,5,0,1.0,59.74
1751.972,9,1,1.0,277.95
21.891,18,1,0.7,76.94
10.518,0,0,1.0,36.82
501.073,19,1,0.9,128.83
1366.213,8,1,1.0,246.43
26.078,18,1,1.0,78.48
10.597,22,0,1.0,27.93
26.216,20,1,0.9,83.49
24.857,2,0,0.7,55.47
26.258,14,0,0.9,58.16
10.442,18,1,0.7,43.55
13.85,10,1,0.7,52.93
16.12,12,0,1.0,47.71
19.089,12,0,0.3,58.32
14.775,0,0,1.0,36.57
28.195,11,1,0.7,94.65
276.521,0,0,0.9,116.95
9.245,17,1,0.3,43.38
1148.514,12,0,1.0,183.18
4.169,17,1,0.3,26.38
29.595,12,0,0.3,72.48
27.713,14,0,0.7,67.58
4.287,19,1,0.9,26.52
28.454,23,0,1.0,74.63
1186.585,17,1,1.0,221.86
12.116,15,0,1.0,38.13
10.159,16,0,0.3,37.06
6.036,11,1,0.7,30.46
1943.533,1,0,0.9,319.73
29.355,22,0,0.7,72.33
21.199,15,0,0.7,56.93
19.209,21,1,0.7,67.32
4.465,8,1,0.3,28.48
18.584,6,0,1.0,41.59
18.781,3,0,0.7,52.84
285.86,20,1,0.7,122.1
7.624,2,0,0.7,25.49
1239.926,5,0,0.9,230.83
1998.908,22,0,1.0,285.57
26.417,0,0,0.7,67.55
1583.769,17,1,0.7,288.13
1568.118,19,1,0.7,250.97
19.008,4,0,0.7,49.3
1563.167,12,0,1.0,264.81
12.862,21,1,0.7,58.32
1611.293,4,0,0.7,266.82
1.844,6,0,0.3,18.84
17.746,22,0,0.3,45.72
860.598,21,1,1.0,178.81
1885.0,16,0,0.3,332.51
15.364,5,0,1.0,36.1
32.053,2,0,1.0,68.29
14.466,15,0,1.0,32.93
13.693,7,0,1.0,38.59
17.683,8,1,0.7,64.99
12.644,10,1,0.7,47.86
16.069,22,0,0.3,45.25
1564.91,10,1,0.9,242.49
1242.156,17,1,0.7,195.87
28.687,13,0,0.3,69.54
1766.371,15,0,0.9,308.83
937.45,0,0,1.0,214.94
17.692,19,1,1.0,66.95
15.977,20,1,0.7,66.54
10.374,7,0,0.7,28.76
13.982,10,1,1.0,54.04
24.001,12,0,0.3,64.63
19.188,14,0,1.0,52.4
31.8,19,1,0.7,110.39
24.155,17,1,0.3,98.09
25.57,9,1,0.7,96.92
23.873,9,1,0.9,74.75
12.433,19,1,1.0,54.04
4.193,11,1,0.7,24.62
1358.701,18,1,0.3,253.9
733.745,8,1,1.0,155.86
18.287,20,1,1.0,68.73
948.655,4,0,0.7,213.4
435.181,2,0,0.7,104.53
1486.929,22,0,0.3,235.55
22.501,10,1,1.0,73.87
1562.402,12,0,1.0,231.45
935.432,7,0,1.0,179.6
626.206,8,1,0.7,139.17
10.263,15,0,0.3,37.45
26.085,8,1,0.7,87.02
26.23,19,1,0.9,91.2
1987.763,22,0,0.7,306.64
25.159,21,1,0.7,80.28
25.122,16,0,0.7,67.59
27.043,3,0,0.7,59.35
1918.997,12,0,0.9,317.25
8.425,15,0,0.7,24.7
917.624,1,0,0.7,170.2
871.841,7,0,0.7,185.37
20.569,20,1,0.7,65.61
24.782,20,1,1.0,73.0
1098.622,14,0,0.9,215.34
17.797,11,1,1.0,58.22
926.907,23,0,1.0,182.27
1945.647,16,0,1.0,306.29
8.732,23,0,1.0,29.22
13.08,8,1,0.7,50.58
17.962,3,0,0.7,45.79
28.601,14,0,1.0,65.46
13.836,16,0,1.0,33.94
6.107,10,1,0.7,27.54
1592.692,6,0,0.9,220.34
6.67,19,1,0.7,37.17
1193.785,13,0,1.0,227.58
1888.308,18,1,0.7,302.45
30.461,22,0,0.9,73.02
1519.025,21,1,0.3,275.12
21.954,11,1,0.7,84.87
10.539,4,0,1.0,28.99
21.499,15,0,0.3,51.41
1915.961,2,0,0.7,269.16
21.626,15,0,0.3,66.68
23.684,22,0,0.3,66.39
8.212,0,0,0.3,27.4
24.95,13,0,0.9,64.05
9.211,16,0,1.0,27.03
20.282,21,1,0.3,82.91
3.09,10,1,0.3,22.12
10.552,14,0,1.0,33.18
15.103,9,1,0.3,69.45
1989.983,15,0,0.9,267.74
24.038,18,1,0.9,89.12
14.84,17,1,1.0,56.78
2.376,7,0,1.0,18.11
25.248,8,1,0.9,87.81
15.088,16,0,0.9,42.16
20.935,10,1,0.7,71.81
1.779,12,0,0.7,18.25
14.407,9,1,0.7,51.55
18.334,4,0,0.9,48.38
1595.625,20,1,0.3,308.19
30.171,12,0,0.3,83.99
872.328,8,1,0.3,198.3
1503.91,15,0,1.0,216.53
16.137,2,0,1.0,39.97
1240.413,6,0,0.7,213.73
625.611,6,0,1.0,159.67
36.518,15,0,0.9,78.97
1909.497,8,1,0.7,298.43
18.146,19,1,1.0,63.61
21.819,23,0,1.0,48.65
25.403,8,1,1.0,75.02
8.109,6,0,0.9,22.88
14.84,15,0,0.9,44.83
18.327,4,0,0.9,53.08
15.578,21,1,0.7,60.39
1321.572,23,0,0.3,268.84
2310.711,1,0,1.0,341.78
1204.083,2,0,0.3,268.48
11.315,4,0,1.0,33.49
12.445,23,0,1.0,37.51
6.25,22,0,0.3,25.92
14.603,5,0,1.0,41.95
8.812,15,0,1.0,33.24
3.568,4,0,0.7,14.92
1299.557,6,0,1.0,211.88
1205.348,19,1,0.3,234.13
18.121,11,1,0.9,68.57
516.093,12,0,0.3,157.59
1511.19,21,1,0.9,253.37
15.675,15,0,0.7,46.53
22.302,1,0,0.9,53.47
494.661,17,1,0.9,146.05
22.881,13,0,0.9,49.77
5.796,0,0,0.7,24.39
3.553,22,0,0.7,24.63
1.963,2,0,0.7,15.45
19.61,16,0,0.9,44.52
1553.126,11,1,0.7,288.33
439.683,10,1,0.7,123.6
10.832,3,0,0.7,39.99
21.424,19,1,1.0,75.52
26.217,2,0,0.7,60.43
10.309,20,1,0.7,44.05
22.629,4,0,0.7,58.62
25.6,13,0,1.0,60.41
6.982,3,0,0.7,28.27
14.422,15,0,0.7,41.33
8.322,14,0,1.0,30.86
11.558,5,0,1.0,35.58
32.943,11,1,0.7,107.13
3.809,3,0,0.9,14.86
784.168,16,0,1.0,146.54
514.765,8,1,1.0,148.73
14.326,2,0,0.3,48.19
15.196,20,1,1.0,63.36
22.688,22,0,0.9,54.51
14.81,15,0,0.3,46.31
18.311,15,0,1.0,53.18
4.004,8,1,1.0,22.6
13.412,7,0,1.0,33.81
1498.642,3,0,0.9,253.21
11.999,1,0,0.7,38.15
14.972,5,0,0.3,47.3
4.464,10,1,1.0,26.24
18.307,18,1,0.3,67.63
19.525,11,1,0.7,81.67
19.882,12,0,1.0,50.04
15.36,12,0,0.9,36.28
17.327,20,1,1.0,69.97
2085.606,8,1,1.0,276.52
13.616,2,0,1.0,32.44
22.947,17,1,1.0,72.73
27.638,7,0,0.7,66.65
12.511,3,0,1.0,40.83
871.409,13,0,1.0,164.63
16.032,1,0,0.7,47.69
7.329,17,1,0.9,35.2
1373.863,18,1,0.9,221.8
7.482,18,1,0.7,31.14
17.638,12,0,1.0,44.99
25.011,20,1,0.7,97.73
24.154,21,1,0.9,83.06
1389.654,9,1,1.0,213.81
22.412,12,0,0.3,51.79
10.673,12,0,1.0,24.51
28.271,6,0,1.0,70.78
12.041,11,1,1.0,47.91
21.885,0,0,0.7,51.7
13.812,18,1,1.0,50.17
19.364,8,1,0.9,74.1
16.405,18,1,0.7,66.29
951.603,1,0,0.7,200.06
1936.426,5,0,1.0,245.43
29.546,5,0,0.3,79.44
18.638,3,0,0.7,49.13
905.522,20,1,0.3,223.23
12.547,15,0,0.3,35.65
440.289,16,0,1.0,147.83
7.308,9,1,0.3,37.92
22.793,3,0,0.9,56.98
286.924,17,1,0.7,126.1
10.148,17,1,0.3,52.18
502.364,2,0,0.9,131.23
17.438,4,0,1.0,48.4
520.12,17,1,0.3,137.59
1593.801,0,0,0.7,273.42
20.873,7,0,1.0,64.07
24.379,6,0,0.9,57.18
1614.527,9,1,0.7,244.2
1242.356,17,1,0.3,219.94
842.674,19,1,0.3,203.97
1561.571,21,1,0.9,243.26
1180.922,17,1,1.0,205.95
19.34,15,0,1.0,41.77
17.36,22,0,0.7,49.21
19.774,17,1,0.7,76.61
23.081,5,0,0.7,60.49
502.055,21,1,1.0,144.94
14.965,3,0,0.3,40.71
739.235,13,0,1.0,172.77
24.69,17,1,1.0,87.73
1581.768,10,1,0.3,274.86
1470.16,10,1,1.0,232.05
512.062,15,0,0.7,159.77
1488.517,2,0,1.0,216.6
771.616,17,1,0.9,175.52
1006.284,16,0,1.0,205.86
28.309,18,1,0.3,101.07
19.614,8,1,0.3,87.2
18.088,8,1,1.0,71.17
1603.521,15,0,1.0,274.13
12.736,13,0,0.9,38.49
1743.722,10,1,1.0,298.89
18.22,20,1,1.0,60.36
8.179,18,1,0.3,47.58
235.351,17,1,0.7,104.89
22.328,1,0,0.7,48.02
10.334,7,0,0.7,29.46
8.754,4,0,1.0,31.65
11.436,5,0,0.3,42.54
19.191,19,1,1.0,67.69
13.567,9,1,0.3,56.44
